shared-library,"/System/Library/Frameworks/QuartzCore.framework/Versions/A/QuartzCore",0x7fff82430fe4,0x7fff82570e7d
shared-library,"/System/Library/PrivateFrameworks/DesktopServicesPriv.framework/Versions/A/DesktopServicesPriv",0x7fff8b1317e0,0x7fff8b1f12f7
shared-library,"/System/Library/Frameworks/AudioToolbox.framework/Versions/A/AudioToolbox",0x7fff8e2e2f90,0x7fff8e3d1fc2
shared-library,"/System/Library/PrivateFrameworks/FamilyControls.framework/Versions/A/FamilyControls",0x7fff89e971b4,0x7fff89eafd3f
shared-library,"/System/Library/PrivateFrameworks/MultitouchSupport.framework/Versions/A/MultitouchSupport",0x7fff89a8aa60,0x7fff89a99c1f
shared-library,"/System/Library/PrivateFrameworks/Bom.framework/Versions/A/Bom",0x7fff825df6c8,0x7fff82613cae
shared-library,"/System/Library/Frameworks/OpenGL.framework/Versions/A/OpenGL",0x7fff8ddddf68,0x7fff8dde97b8
shared-library,"/System/Library/Frameworks/CoreVideo.framework/Versions/A/CoreVideo",0x7fff8e16f224,0x7fff8e187c9a
shared-library,"/System/Library/Frameworks/QuartzCore.framework/Versions/A/Frameworks/CoreImage.framework/Versions/A/CoreImage",0x7fff8b9ab480,0x7fff8bb4516d
shared-library,"/System/Library/Frameworks/QuartzCore.framework/Versions/A/Frameworks/ScalableUserInterface.framework/Versions/A/ScalableUserInterface",0x7fff89d14d00,0x7fff89d53ced
shared-library,"/System/Library/Frameworks/OpenGL.framework/Versions/A/Libraries/libGLU.dylib",0x7fff89963dec,0x7fff8999fdaa
shared-library,"/System/Library/Frameworks/OpenGL.framework/Versions/A/Libraries/libGFXShared.dylib",0x7fff8b256b0c,0x7fff8b25b3b8
shared-library,"/System/Library/Frameworks/OpenGL.framework/Versions/A/Libraries/libGL.dylib",0x7fff877a3a4f,0x7fff877ad1c4
shared-library,"/System/Library/Frameworks/OpenGL.framework/Versions/A/Libraries/libGLImage.dylib",0x7fff8c3ebd40,0x7fff8c425f36
shared-library,"/System/Library/Frameworks/OpenGL.framework/Versions/A/Libraries/libCVMSPluginSupport.dylib",0x7fff88cf1b5f,0x7fff88cf322e
shared-library,"/System/Library/Frameworks/OpenGL.framework/Versions/A/Libraries/libCoreVMClient.dylib",0x7fff890301c8,0x7fff89032849
shared-library,"/System/Library/PrivateFrameworks/CrashReporterSupport.framework/Versions/A/CrashReporterSupport",0x7fff8cd92f5c,0x7fff8cd9b16e
shared-library,"/System/Library/Frameworks/OpenCL.framework/Versions/A/OpenCL",0x7fff852bb558,0x7fff852f18bd
shared-library,"/System/Library/PrivateFrameworks/FaceCoreLight.framework/Versions/A/FaceCoreLight",0x7fff869419c0,0x7fff86983b57
shared-library,"/System/Library/PrivateFrameworks/AppleFSCompression.framework/Versions/A/AppleFSCompression",0x7fff8836fb90,0x7fff883784c3
shared-library,"/System/Library/PrivateFrameworks/Ubiquity.framework/Versions/A/Ubiquity",0x7fff849a5b50,0x7fff849bb0fe
shared-library,"/System/Library/Frameworks/ServiceManagement.framework/Versions/A/ServiceManagement",0x7fff8c205600,0x7fff8c20c61b
shared-library,"/System/Library/PrivateFrameworks/ChunkingLibrary.framework/Versions/A/ChunkingLibrary",0x7fff8b0945c0,0x7fff8b0a94e6
shared-library,"/System/Library/Frameworks/CoreAudio.framework/Versions/A/CoreAudio",0x7fff8ed204b0,0x7fff8ed635d8
shared-library,"/System/Library/Frameworks/vecLib.framework/Versions/A/vecLib",0x7fff8af2b000,0x7fff8af2b000
shared-library,"/System/Library/Frameworks/SecurityFoundation.framework/Versions/A/SecurityFoundation",0x7fff8270b5cc,0x7fff82740c5b
shared-library,"/System/Library/PrivateFrameworks/CommerceKit.framework/Versions/A/Frameworks/CommerceCore.framework/Versions/A/CommerceCore",0x7fff84a604d0,0x7fff84a650f4
shared-library,"/System/Library/Frameworks/CoreData.framework/Versions/A/CoreData",0x7fff86fb6380,0x7fff87146ad1
profiler,"begin",1
code-creation,Stub,0x382d17806000,204,"CompareICStub"
code-creation,Stub,0x382d178060e0,794,"CEntryStub"
code-creation,Stub,0x382d17806400,168,"StoreBufferOverflowStub"
code-creation,Stub,0x382d178064c0,716,"RecordWriteStub"
code-creation,Stub,0x382d178067a0,173,"CompareICStub"
code-creation,Stub,0x382d17806860,232,"FastCloneShallowArrayStub"
code-creation,Stub,0x382d17806960,214,"CompareICStub"
code-creation,Stub,0x382d17806a40,1638,"RecordWriteStub"
code-creation,Stub,0x382d178070c0,138,"ToBooleanStub"
code-creation,Stub,0x382d17807160,139,"ToNumberStub"
code-creation,Stub,0x382d17807200,122,"ToBooleanStub"
code-creation,Stub,0x382d17807280,1638,"RecordWriteStub"
code-creation,Stub,0x382d17807900,260,"NumberToStringStub"
code-creation,Stub,0x382d17807a20,972,"StringDictionaryLookupStub"
code-creation,Stub,0x382d17807e00,204,"CompareICStub"
code-creation,Stub,0x382d17807ee0,146,"BinaryOpStub"
code-creation,Stub,0x382d17807f80,1690,"StringAddStub"
code-creation,Stub,0x382d17808620,1644,"RecordWriteStub"
code-creation,Stub,0x382d17808ca0,302,"BinaryOpStub"
code-creation,Stub,0x382d17808de0,173,"CompareICStub"
code-creation,Stub,0x382d17808ea0,388,"StoreBufferOverflowStub"
code-creation,Stub,0x382d17809040,1674,"RecordWriteStub"
code-creation,Stub,0x382d178096e0,244,"CallFunctionStub"
code-creation,Builtin,0x382d178097e0,260,"A builtin from the snapshot"
code-creation,Stub,0x382d17809900,244,"CallFunctionStub"
code-creation,Stub,0x382d17809a00,1458,"StringAddStub"
code-creation,Stub,0x382d17809fc0,146,"BinaryOpStub"
code-creation,Stub,0x382d1780a060,146,"BinaryOpStub"
code-creation,Stub,0x382d1780a100,173,"CompareICStub"
code-creation,Stub,0x382d1780a1c0,1698,"RecordWriteStub"
code-creation,Stub,0x382d1780a880,204,"KeyedLoadElementStub"
code-creation,Builtin,0x382d1780a960,120,"A builtin from the snapshot"
code-creation,Stub,0x382d1780a9e0,228,"FastNewContextStub"
code-creation,Stub,0x382d1780aae0,173,"CompareICStub"
code-creation,Stub,0x382d1780aba0,113,"InterruptStub"
code-creation,Stub,0x382d1780ac20,511,"ArgumentsAccessStub"
code-creation,Stub,0x382d1780ae20,972,"StringDictionaryLookupStub"
code-creation,Stub,0x382d1780b200,113,"StackCheckStub"
code-creation,Stub,0x382d1780b280,268,"FastCloneShallowArrayStub"
code-creation,Stub,0x382d1780b3a0,173,"CompareICStub"
code-creation,Stub,0x382d1780b460,258,"FastCloneShallowObjectStub"
code-creation,Stub,0x382d1780b580,165,"ToBooleanStub"
code-creation,Stub,0x382d1780b640,302,"BinaryOpStub"
code-creation,Stub,0x382d1780b780,1145,"CEntryStub"
code-creation,Stub,0x382d1780bc00,1657,"RecordWriteStub"
code-creation,Stub,0x382d1780c280,151,"ToBooleanStub"
code-creation,Stub,0x382d1780c320,187,"CompareICStub"
code-creation,Stub,0x382d1780c3e0,232,"FastCloneShallowArrayStub"
code-creation,Stub,0x382d1780c4e0,565,"CompareStub"
code-creation,Stub,0x382d1780c720,243,"FastNewContextStub"
code-creation,Stub,0x382d1780c820,1644,"RecordWriteStub"
code-creation,Stub,0x382d1780cea0,1644,"RecordWriteStub"
code-creation,Stub,0x382d1780d520,244,"CallFunctionStub"
code-creation,Stub,0x382d1780d620,173,"CompareICStub"
code-creation,Stub,0x382d1780d6e0,722,"RecordWriteStub"
code-creation,Stub,0x382d1780d9c0,203,"BinaryOpStub"
code-creation,Stub,0x382d1780daa0,1687,"StringAddStub"
code-creation,Stub,0x382d1780e140,260,"FastCloneShallowArrayStub"
code-creation,Stub,0x382d1780e260,242,"FastCloneShallowObjectStub"
code-creation,Stub,0x382d1780e360,1653,"RecordWriteStub"
code-creation,Stub,0x382d1780e9e0,272,"StringCompareStub"
code-creation,Stub,0x382d1780eb00,1656,"RecordWriteStub"
code-creation,Stub,0x382d1780f180,1674,"RecordWriteStub"
code-creation,Stub,0x382d1780f820,1497,"StringAddStub"
code-creation,Stub,0x382d1780fe00,146,"BinaryOpStub"
code-creation,Stub,0x382d1780fea0,146,"BinaryOpStub"
